hospital_key,hospital_register_num,hospital_name,hospital_category,hospital_si,hospital_gu,hospital_dong,hospital_ceo,hospital_address,hospital_nation
BE_LiST21-0373,991,목화한의원,한의원,서울특별시,동대문구,제기동,박상흠,서울특별시 동대문구 제기동 1141-59,
BE_LiST21-0374,998,엠와이치과의원,치과의원,서울특별시,중구,명동,최진호,서울특별시 중구 충무로2가 65-9 하이해리엇 9층,
BE_LiST21-0375,1000,큰열매여성의원,의원,서울특별시,광진구,중곡2동,채규정,서울특별시 광진구 중곡동 117-5,
BE_LiST21-0376,1001,고도일병원,병원,서울특별시,서초구,반포1동,고도일,서울특별시 서초구 반포동 736-2 대유빌딩 2층,
BE_LiST21-0377,1002,민유선산부인과의원,의원,서울특별시,중구,명동,민유선,서울특별시 중구 명동2가 50-14 유네스코회관 203호,
BE_LiST21-0378,1004,유덕기내과의원,의원,서울특별시,도봉구,방학3동,유덕기,서울특별시 도봉구 방학동 669,
BE_LiST21-0379,1013,청담서울성형외과,의원,서울특별시,강남구,청담동,김현철,서울특별시 강남구 청담동 46-19 청담서울 클리닉 4층,
BE_LiST21-0380,1014,청담주니스성형외과의원,의원,서울특별시,강남구,청담동,최준영,"서울특별시 강남구 도산대로 458 2층, 3층 (청담동 6-5 리츠타워)",
BE_LiST21-0381,1015,신일병원,병원,서울특별시,강북구,인수동,유인협,서울특별시 강북구 수유동 47-7,
BE_LiST21-0382,1022,제흥한의원,한의원,서울특별시,영등포구,신길7동,김홍구,서울특별시 영등포구 신길동 720,"일본,중국,"
BE_LiST21-0383,1033,유림한의원,한의원,서울특별시,강남구,대치2동,김동규,서울특별시 강남구 대치동 316 (은마상가 에이-202),
BE_LiST21-0384,1035,이오치과의원,치과의원,서울특별시,중구,회현동,이재휘,서울특별시 중구 남대문로5가 연세재단빌딩 1층 세브란스클리닉,
BE_LiST21-0385,1039,대항병원,병원,서울특별시,서초구,방배3동,이두한,서울특별시 서초구 방배동 481-10,"미국,러시아,중동,"
BE_LiST21-0386,1045,밝은눈안과의원,의원,서울특별시,서초구,서초4동,박세광,서울특별시 서초구 서초동 1303-22 교보생명보험,
BE_LiST21-0387,1058,고상덕산부인과의원,의원,서울특별시,금천구,시흥4동,고상덕,서울특별시 금천구 시흥동 835-31,
BE_LiST21-0388,1059,연세우노비뇨기과의원,의원,서울특별시,강남구,역삼1동,도성훈,서울특별시 강남구 역삼동 814-1 강남한일빌딩 3층,
BE_LiST21-0389,1064,배세한의원,한의원,서울특별시,송파구,삼전동,이희복,서울특별시 송파구 삼전동 48-11번지 청송빌딩 3층,
BE_LiST21-0390,1065,양치과의원,치과의원,서울특별시,강남구,역삼1동,양진용,"서울특별시 강남구 역삼로 124 (역삼동,2층)",
BE_LiST21-0391,1074,스마일영상의학과의원,의원,서울특별시,서대문구,홍제1동,석을혜,"서울특별시 서대문구 홍제동 330-66 외환은행 3,4층",
BE_LiST21-0392,1078,메디스콥영상의학과의원,의원,서울특별시,송파구,가락본동,옥철수,"서울특별시 송파구 가락동 80 성원상떼빌 102동 211,212호",
BE_LiST21-0393,1089,상쾌한이비인후과,의원,서울특별시,강남구,도곡1동,안태환,서울특별시 강남구 남부순환로 2627 영진빌딩,
BE_LiST21-0394,1092,에이치성형외과의원,의원,서울특별시,서초구,반포1동,백정환,서울특별시 서초구 강남대로 499 (반포동),
BE_LiST21-0395,1094,유준상치과병원,치과병원,서울특별시,중구,다산동,유준상,서울특별시 중구 신당동 336-3 명덕빌딩 3층,
BE_LiST21-0396,1096,라임피부비뇨기과의원,의원,서울특별시,중구,신당동,진융민,서울특별시 중구 흥인동 122-1 일신빌딩 302호,
BE_LiST21-0193,290,나비성형외과의원,의원,서울특별시,강남구,논현2동,신예식,"서울특별시 강남구 학동로 226 (논현동,한미빌딩지하1층일부,1층,2층)","일본,중국,"
BE_LiST21-0194,292,누네안과병원,병원,서울특별시,강남구,대치4동,김순현,서울특별시 강남구 대치동 907-16 지하 1층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-0310,747,이은미내추럴한의원,한의원,서울특별시,중구,명동,이은미,서울특별시 중구 충무로2가 65-5 신일기업빌딩3층,"일본,중국,러시아,중동,"
BE_LiST21-0311,748,내추럴미내외한의원,한의원,서울특별시,양천구,목4동,최석봉,서울특별시 양천구 목동 753-12 신목로얄빌딩 201호,
BE_LiST21-0312,750,이승남강남베스트의원,의원,서울특별시,서초구,반포4동,이승남,"서울특별시 서초구 반포동 118-3 ㈜센트럴시티 BPC 102-5,6,7호",
BE_LiST21-0313,751,미즈메디병원,병원,서울특별시,강남구,대치1동,노성일,서울특별시 강남구 대치동 1021-4,
BE_LiST21-0314,752,의)성삼의료재단미즈메디병원,종합병원,서울특별시,강서구,발산1동,백은경,서울특별시 강서구 강서로 295(내발산동),
BE_LiST21-0315,753,강동경희대학교병원,종합병원,서울특별시,강동구,상일동,곽영태,서울특별시 강동구 동남로 892 (상일동),
BE_LiST21-0316,755,강동경희대학교한방병원,한방병원,서울특별시,강동구,상일동,곽영태,서울특별시 강동구 동남로 892 (상일동),
BE_LiST21-0317,756,강동경희대학교치과병원,치과병원,서울특별시,강동구,상일동,곽영태,서울특별시 강동구 동남로 892 (상일동),
BE_LiST21-0318,758,닥터뉴욕치과의원,치과의원,서울특별시,서초구,잠원동,김태성,서울특별시 서초구 잠원동 12-22 4층,
BE_LiST21-0319,773,연세대학교의과대학강남세브란스병원,상급종합병원,서울특별시,강남구,도곡1동,김형중,서울특별시 강남구 언주로 211,"중국,러시아,"
BE_LiST21-0320,777,서초아이누리한의원,한의원,서울특별시,서초구,서초1동,황만기,서울특별시 서초구 서초동 1621-1 2층,
BE_LiST21-0321,786,편강한의원,한의원,서울특별시,중구,명동,박수은,서울특별시 중구 충무로2가 64-6 화영빌딩 201호,
BE_LiST21-0322,787,편강한의원,한의원,서울특별시,서초구,서초2동,서효석,서울특별시 서초구 서초동 1353-1,
BE_LiST21-0323,793,연세애드미피부과의원,의원,서울특별시,도봉구,창5동,김형섭,서울특별시 도봉구 창동 75-13 동순그린빌딩 5층,
BE_LiST21-0325,797,(사)한국건강관리협회서울특별시동부지부,의원,서울특별시,동대문구,용신동,이순형,서울특별시 동대문구 용두동 119-1 용운빌딩 2층,
BE_LiST21-0326,798,예한의원,한의원,서울특별시,강남구,삼성2동,이응세,서울특별시 강남구 삼성동 37 호산프라자 1층,
BE_LiST21-0327,806,구정치과의원,치과의원,서울특별시,강남구,압구정동,김성준,서울특별시 강남구 신사동 599-4 3층,
BE_LiST21-0329,814,연세스타피부과,의원,서울특별시,서대문구,신촌동,김영구,서울특별시 서대문구 창천동 72-14 거화빌딩 7층,
BE_LiST21-0331,829,유레카피부과의원,의원,서울특별시,서초구,서초4동,김동석,"서울특별시 서초구 강남대로 415, 대동빌딩5층(서초동)",
BE_LiST21-0332,832,중앙대학교병원,상급종합병원,서울특별시,동작구,흑석동,김성덕,서울특별시 동작구 흑석동 224-1,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-0333,833,에스엘(SL)안과의원,의원,서울특별시,강남구,신사동,임정수,서울특별시 강남구 신사동 580 아세아빌딩 302호,
BE_LiST21-0334,836,이두영의미소성형외과,의원,서울특별시,강남구,청담동,이두영,서울특별시 강남구 청담동  7-20 501호,
BE_LiST21-0335,838,박재우성형외과의원,의원,서울특별시,서초구,잠원동,박재우,서울특별시 서초구 잠원동 20-9 휴먼타워 8층,
BE_LiST21-0336,851,베스티안병원,종합병원,서울특별시,강남구,대치4동,김경식,서울특별시 강남구 대치동 939-24,
BE_LiST21-0337,852,이윤수조성완비뇨기과,의원,서울특별시,중구,명동,조성완/이윤수,서울특별시 중구 을지로2가 199-63 쌍용빌딩 4층,
BE_LiST21-0338,857,임비뇨기과의원,의원,서울특별시,마포구,대흥동,임일성,서울특별시 마포구 노고산동 31-135 (2층),
BE_LiST21-0339,858,선재한의원,한의원,서울특별시,중구,명동,이진욱,서울특별시 중구 을지로2가 199-52,
BE_LiST21-0340,876,의료법인성석의료재단동작경희병원,병원,서울특별시,동작구,상도4동,안성호,서울특별시 동작구 상도동 188-19,
BE_LiST21-0341,880,화이트스타일치과의원,치과의원,서울특별시,강남구,역삼1동,김준헌,서울특별시 강남구 역삼1동 822-2 2층,
BE_LiST21-0342,881,국립중앙의료원,종합병원,서울특별시,중구,광희동,안명옥,서울특별시 중구 을지로6가 18-79,
BE_LiST21-0344,892,웰튼병원,병원,서울특별시,강서구,우장산동,송상호,서울특별시 강서구 내발산동 677,
BE_LiST21-0345,899,이상율마취통증의학과의원,의원,서울특별시,송파구,석촌동,이상율,서울특별시 송파구 석촌동 296-10 오퍼스빌딩 2층,
BE_LiST21-0346,901,뷰티클래식피부과의원,의원,서울특별시,중구,명동,송무현/조규민,"서울특별시 중구 명동 2가 2-8번지, 2-16번지 신영증권빌딩 5층","일본,중국,"
BE_LiST21-0347,904,연세리앤피부과,의원,서울특별시,영등포구,영등포동,이세원,서울특별시 영등포구 영등포동3가 9-2 4층,
BE_LiST21-0348,909,토당한의원,한의원,서울특별시,송파구,잠실본동,김기현,서울특별시 송파구 잠실동 184-5 2층 1호,
BE_LiST21-0349,911,김가정의학과의원,의원,서울특별시,은평구,신사1동,김종민,"서울특별시 은평구 은평로 5 (신사동,1층)",
BE_LiST21-0350,921,안정형외과,의원,서울특별시,강남구,압구정동,안태건,서울특별시 강남구 신사동 630-16,
BE_LiST21-0351,922,압구정연세의원,의원,서울특별시,강남구,압구정동,김대용,서울특별시 강남구 신사동 611 중산빌딩 302호,
BE_LiST21-0352,923,봄산부인과의원,의원,서울특별시,서대문구,홍제1동,선윤수,서울특별시 서대문구 홍제동 330-89 혜명빌딩,
BE_LiST21-0443,1347,강남오즈성형외과의원,의원,서울특별시,강남구,논현1동,박현철,서울특별시 강남구 논현동 49-17 6층,
BE_LiST21-0444,1354,엘레슈의원,의원,서울특별시,강남구,역삼1동,이복기,서울특별시 강남구 역삼1동 825-22 1층,
BE_LiST21-0446,1361,옴므앤팜므의원,의원,서울특별시,강남구,청담동,황규석,서울특별시 강남구 청담동 86-6 5~6층,
BE_LiST21-0448,1377,강남삼성안과,의원,서울특별시,서초구,양재1동,강신욱/박동욱,서울특별시 서초구 양재1동 12-3 대진빌딩 6층,
BE_LiST21-0449,1379,글로비성형외과의원,의원,서울특별시,강남구,신사동,노봉일,"서울특별시 강남구 압구정로28길 25, 동심빌딩 601호(신사동)","중국,몽골,베트남,"
BE_LiST21-0450,1380,압구정럭스성형외과의원,의원,서울특별시,강남구,신사동,강민준,서울특별시 강남구 논현로167길 9 낙산프라자빌딩 6층,
BE_LiST21-0451,1383,아이오유성형외과의원,의원,서울특별시,강남구,신사동,강철욱,서울특별시 강남구 신사동 513-4 만년빌딩2층,
BE_LiST21-0452,1384,서울성형외과의원,의원,서울특별시,동작구,신대방2동,김헌곤,"서울특별시 동작구 신대방동 395-68 보라매나산스위트 201,202호",
BE_LiST21-0453,1392,고운미소치과의원,치과의원,서울특별시,강남구,도곡1동,서문석,서울특별시 강남구 도곡1동 543-4 2층,
BE_LiST21-0454,1394,미한의원,한의원,서울특별시,중구,명동,김종권,"서울특별시 중구 명동길 26, 유네스코회관 803호",
BE_LiST21-0455,1396,민병원,병원,서울특별시,강북구,미아동,김종민,서울특별시 강북구 미아3동 304-3 Y빌딩,
BE_LiST21-0456,1398,청담아이누리한의원,한의원,서울특별시,양천구,목1동,강문여,서울특별시 양천구 목1동 406-4 현대프라자 305호,"중국,"
BE_LiST21-0457,1404,명지성모병원,종합병원,서울특별시,영등포구,대림2동,허춘웅,서울특별시 영등포구 대림2동 709-1,
BE_LiST21-0458,1409,김인건성형외과의원,의원,서울특별시,강남구,세곡동,김인건,서울특별시 강남구 청담2동 88 3층,
BE_LiST21-0459,1411,비즈성형외과의원,의원,서울특별시,영등포구,영등포동,이익준,서울특별시 영등포구 영등포동 3가 10-12,
BE_LiST21-0460,1412,마포청뇌한의원,한의원,서울특별시,마포구,아현동,안광무/강대호,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트 3층,
BE_LiST21-0461,1419,연세크라운비뇨기과,의원,서울특별시,서초구,서초3동,임헌관,"서울특별시 서초구 서초동 1576-2 2,3층",
BE_LiST21-0462,1423,안성열성형외과피부과의원,의원,서울특별시,강남구,논현1동,안성열,서울특별시 강남구 논현동3,
BE_LiST21-0463,1426,조철현성형외과의원,의원,서울특별시,마포구,서교동,조철현,서울특별시 마포구 노고산동 57-4 카리스빌딩 5층,
BE_LiST21-0464,1429,라움성형외과의원,의원,서울특별시,강남구,압구정동,최응옥,서울특별시 강남구 신사동 603-2 12층,
BE_LiST21-0465,1431,유디치과의원,치과의원,서울특별시,노원구,상계6.7동,이재경,서울특별시 노원구 상계6동 711-13 삼양빌딩 6층,
BE_LiST21-0466,1438,송파제일의원,의원,서울특별시,송파구,송파1동,이용우,서울특별시 송파구 송파동 141-7,
BE_LiST21-0467,1448,에스프로포즈성형외과의원,의원,서울특별시,강남구,논현1동,김지욱,"서울특별시 강남구 도산대로 104(논현동,퍼스트에비뉴빌딩2,3,4층)","미국,일본,중국,"
BE_LiST21-0468,1451,유디치과의원,치과의원,서울특별시,서초구,서초2동,김종훈,서울특별시 서초구 서초동 1338-21 코리아비지니스쎈터 지하1층,
BE_LiST21-0470,1456,라임나무치과의원,치과의원,서울특별시,중구,명동,김인수,서울특별시 중구 명동2가 33-1 청휘빌딩 4층,
BE_LiST21-0471,1457,유디치과의원,치과의원,서울특별시,영등포구,여의동,고광욱,서울특별시 영등포구 여의도동 35 한국노총회관 3층,
BE_LiST21-0473,1463,유디치과의원,치과의원,서울특별시,마포구,서교동,김경태,서울특별시 마포구 서교동 392-20 체리스빌딩 4층,
BE_LiST21-0474,1464,유디치과의원(독산점),치과의원,서울특별시,금천구,독산4동,윤호상,서울특별시 금천구 독산4동 195-6 2층,
BE_LiST21-0475,1468,세련의원,의원,서울특별시,강남구,논현2동,황규광,서울특별시 강남구 논현2동 241-1 S206호,
BE_LiST21-0476,1470,서울특별시보라매병원,종합병원,서울특별시,동작구,신대방2동,윤강섭,서울특별시 동작구 신대방2동 425번지 본관 1층 진료협력실,
BE_LiST21-0477,1473,강동서울대항장문외과의원,의원,서울특별시,강동구,강일동,주재식,"서울특별시 강동구 길1동 454 1,2,3층",
BE_LiST21-0479,1482,사과나무치과병원,치과병원,서울특별시,서초구,서초2동,김명섭,서울특별시 서초구 서초동 1328-7 대우도씨에빌 4층,
BE_LiST21-0480,1483,세란병원,종합병원,서울특별시,종로구,무악동,홍광표,서울특별시 종로구 통일로 256 (무악동),"미국,일본,중국,러시아,몽골,베트남,"
BE_LiST21-0481,1484,유디치과의원,치과의원,서울특별시,성동구,용답동,박소윤,"서울특별시 성동구 천호대로78길 15 -48 (용답동,교육문화센터3층)",
